graph name;iteration number;iteration type;runtime;k-augs searched;#k-augs found;#k-augs no conflicts;weight added;weight removed;weight improvement;old matching weight;new matching weight
mouse_gene.mtx;184;S;4.776965;3;132;4;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;185;F;0.004605;-1;-1;-1;1.159693;1.119211;0.040482;1346.262185;1346.302667
mouse_gene.mtx;186;S;4.937831;3;2025;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;187;F;0.004774;-1;-1;-1;0.252593;0.204418;0.048175;1346.302667;1346.350842
mouse_gene.mtx;188;S;4.775443;3;28;4;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;189;F;0.004731;-1;-1;-1;0.595779;0.578601;0.017178;1346.350842;1346.368020
mouse_gene.mtx;190;S;4.657914;3;377;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;191;F;0.004410;-1;-1;-1;0.099163;0.082801;0.016362;1346.368020;1346.384382
mouse_gene.mtx;192;S;4.716125;2;2;1;-1.000000;-1.000000;-1.000000;-1.000000;-1.000000
mouse_gene.mtx;193;F;0.003709;-1;-1;-1;0.094595;0.091817;0.002778;1346.384382;1346.387160
